DY
163
28
attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10;attr11;attr12;attr13;attr14;attr15;attr16;attr17;attr18;attr19;attr20;attr21;attr22;attr23;attr24;attr25;attr26;attr27;attr28;
1 (111).jpg;224895.98;207433.97;205934.28;223012.14;231820.16;236787.66;233745.61;229053.17;227795.97;229458.25;229458.25;227795.97;229053.17;233745.61;236787.66;231820.16;223012.14;205934.28;207433.97;224895.98;901045.5;97219.15;60306.133;42689.797;2593.328;351.2966;193.40034;88.11926;11.0
1 (112).jpg;29112.592;171626.77;128177.87;151179.08;143501.73;141607.19;146233.89;139211.97;142122.88;141017.52;141017.52;142122.88;139211.97;146233.89;141607.19;143501.73;151179.08;128177.87;171626.77;29112.592;817003.6;149567.1;82021.664;66952.52;3782.1423;413.88696;170.01262;77.14262;11.0
1 (113).jpg;177234.19;164786.23;207053.7;226179.36;216680.77;205564.95;204768.2;208519.62;207064.83;202576.19;202576.19;207064.83;208519.62;204768.2;205564.95;216680.77;226179.36;207053.7;164786.23;177234.19;834037.25;104616.44;83761.3;61145.746;4150.707;572.2273;186.43605;86.449;13.0
1 (114).jpg;213993.83;193135.33;280325.47;272795.28;222910.4;235796.77;256610.56;244669.16;234936.92;238892.36;238892.36;234936.92;244669.16;256610.56;235796.77;222910.4;272795.28;280325.47;193135.33;213993.83;733854.8;125900.94;77375.73;57780.75;3000.7666;310.93546;203.58644;79.33327;13.0
1 (115).jpg;121363.98;158274.58;201750.0;193774.64;186179.5;186145.36;180441.81;181978.44;183505.42;182041.88;182041.88;183505.42;181978.44;180441.81;186145.36;186179.5;193774.64;201750.0;158274.58;121363.98;758698.4;116476.164;71075.22;56186.79;4101.134;699.15985;181.65044;82.5749;13.0
1 (116).jpg;58955.508;63804.492;76176.37;70060.42;62852.914;69652.27;69638.92;67072.01;66060.83;66669.945;66669.945;66060.83;67072.01;69638.92;69652.27;62852.914;70060.42;76176.37;63804.492;58955.508;204729.2;23080.586;12023.845;7305.0093;783.03455;77.69863;218.60927;68.1621;2.0
1 (117).jpg;287658.0;214528.88;178481.64;171053.0;185120.31;207412.78;223203.55;227102.67;223034.2;215504.81;215504.81;223034.2;227102.67;223203.55;207412.78;185120.31;171053.0;178481.64;214528.88;287658.0;1067728.9;127812.16;65955.945;43511.094;4787.3335;986.8274;173.82408;104.60702;2.0
1 (118).jpg;29272.387;25694.332;25682.027;25879.404;25415.932;25535.28;25761.398;26113.234;25947.451;25718.264;25718.264;25947.451;26113.234;25761.398;25535.28;25415.932;25879.404;25682.027;25694.332;29272.387;110358.82;10161.377;7268.519;5446.2744;2339.7615;862.24084;193.93605;92.62121;2.0
1 (119).jpg;191930.05;281227.6;271024.38;244962.2;267368.8;250908.89;264419.4;250634.11;249569.16;261151.78;261151.78;249569.16;250634.11;264419.4;250908.89;267368.8;244962.2;271024.38;281227.6;191930.05;639138.75;87389.22;50148.047;30061.395;1527.3884;211.02995;225.98662;49.192905;3.0
1 (12).jpg;36010.203;270474.47;169089.84;130364.01;280215.47;64389.793;285553.7;107159.664;204991.53;191778.4;191778.4;204991.53;107159.664;285553.7;64389.793;280215.47;130364.01;169089.84;270474.47;36010.203;671095.56;47353.832;44626.52;35499.5;1305.2788;181.77983;203.28792;53.44673;12.0
1 (120).jpg;126582.8;193401.83;245284.38;211445.34;190530.25;194400.84;235563.8;191959.94;194616.23;204672.03;204672.03;194616.23;191959.94;235563.8;194400.84;190530.25;211445.34;245284.38;193401.83;126582.8;655588.56;88381.16;52175.754;34490.984;1910.4229;385.7203;215.57492;49.571697;3.0
1 (121).jpg;280550.8;339041.6;289723.06;331506.9;302373.44;319799.72;299526.34;313593.66;300192.25;311704.7;311704.7;300192.25;313593.66;299526.34;319799.72;302373.44;331506.9;289723.06;339041.6;280550.8;599630.7;75246.27;42105.113;28930.982;1554.647;274.01608;241.06384;38.087116;3.0
1 (122).jpg;281999.62;329062.75;294017.3;302022.72;305269.03;302796.4;306518.84;304656.1;301301.22;297726.25;297726.25;301301.22;304656.1;306518.84;302796.4;305269.03;302022.72;294017.3;329062.75;281999.62;617700.44;83080.984;45754.367;29684.604;1621.4076;331.3907;239.6231;41.404133;3.0
1 (123).jpg;262326.25;274359.94;278379.88;280536.28;277091.06;276921.88;276246.1;274651.28;272736.72;270762.44;270762.44;272736.72;274651.28;276246.1;276921.88;277091.06;280536.28;278379.88;274359.94;262326.25;754186.06;125590.96;98643.086;59591.82;4930.797;832.0804;221.12471;68.78666;1.0
1 (124).jpg;198569.64;261086.69;242590.97;250614.94;246213.62;247625.72;243555.16;244923.98;241185.84;241706.89;241706.89;241185.84;244923.98;243555.16;247625.72;246213.62;250614.94;242590.97;261086.69;198569.64;627170.2;121098.63;82825.77;68295.336;4515.871;384.4084;220.05907;59.0014;1.0
1 (125).jpg;272792.88;255796.14;284188.44;288507.22;283413.0;284633.22;283972.25;278676.75;274613.56;273479.16;273479.16;274613.56;278676.75;283972.25;284633.22;283413.0;288507.22;284188.44;255796.14;272792.88;757206.3;138623.36;88930.51;63206.3;3205.8542;550.76733;220.23329;71.03423;15.0
1 (126).jpg;223136.31;250590.89;279002.1;267532.62;260202.1;263643.22;259789.42;259357.34;259806.23;256837.11;256837.11;259806.23;259357.34;259789.42;263643.22;260202.1;267532.62;279002.1;250590.89;223136.31;600544.9;83684.62;52053.758;37585.652;2018.9016;210.17278;229.82974;46.247917;15.0
1 (127).jpg;225275.5;189557.05;178023.88;207484.48;214685.86;218705.27;217685.1;216611.73;213830.25;211508.66;211508.66;213830.25;216611.73;217685.1;218705.27;214685.86;207484.48;178023.88;189557.05;225275.5;885028.7;142097.9;97230.78;59284.492;3036.0596;489.88428;182.18002;94.33048;15.0
1 (128).jpg;99186.01;286225.7;181387.88;231811.1;199544.75;224913.11;206532.2;208714.05;218018.08;199093.03;199093.03;218018.08;208714.05;206532.2;224913.11;199544.75;231811.1;181387.88;286225.7;99186.01;795423.06;72770.85;59416.695;45738.406;1345.4888;94.322174;199.50584;69.718765;8.0
1 (129).jpg;146807.45;149313.92;208326.78;204232.42;210637.45;193025.75;188104.53;199540.75;189668.19;188525.62;188525.62;189668.19;199540.75;188104.53;193025.75;210637.45;204232.42;208326.78;149313.92;146807.45;851420.25;70776.39;47495.715;36105.25;1808.5885;145.03534;183.22292;84.54968;8.0
1 (13).jpg;50759.184;276591.53;162248.61;186467.11;195630.22;198398.84;162184.58;217906.5;158698.86;204401.2;204401.2;158698.86;217906.5;162184.58;198398.84;195630.22;186467.11;162248.61;276591.53;50759.184;707650.4;62036.414;38650.723;27855.688;1274.5713;154.79791;204.23805;55.292915;12.0
1 (130).jpg;53527.207;82827.43;138220.47;193360.73;128012.09;100815.08;138602.1;158215.92;135868.1;112395.586;112395.586;135868.1;158215.92;138602.1;100815.08;128012.09;193360.73;138220.47;82827.43;53527.207;938914.2;134290.31;61246.7;38655.594;2483.6875;431.6566;152.3639;84.78082;8.0
1 (131).jpg;183094.94;158372.19;196599.67;249400.38;234588.47;201024.34;198686.83;210867.23;216912.72;210683.11;210683.11;216912.72;210867.23;198686.83;201024.34;234588.47;249400.38;196599.67;158372.19;183094.94;947021.7;127592.96;66820.52;43558.438;3510.1929;572.8406;186.1493;87.25499;8.0
1 (132).jpg;240315.95;299461.88;275238.4;295040.78;281640.84;277260.6;283993.5;278955.12;280502.16;273352.44;273352.44;280502.16;278955.12;283993.5;277260.6;281640.84;295040.78;275238.4;299461.88;240315.95;599351.4;79805.66;44814.094;27923.252;1348.8525;208.58447;233.24681;45.45132;14.0
1 (133).jpg;21284.297;80298.68;83603.39;27019.389;104028.55;41740.914;62507.27;86291.26;32209.416;86604.8;86604.8;32209.416;86291.26;62507.27;41740.914;104028.55;27019.389;83603.39;80298.68;21284.297;237834.22;22658.945;15342.729;10239.497;1120.7712;281.63977;208.00955;50.553963;12.0
1 (134).jpg;102293.836;182847.52;250246.14;181282.86;184556.06;178255.77;246042.97;147184.89;207054.9;188311.02;188311.02;207054.9;147184.89;246042.97;178255.77;184556.06;181282.86;250246.14;182847.52;102293.836;643001.25;63803.18;41570.574;26469.81;998.0576;151.17557;213.79619;47.021397;12.0
1 (135).jpg;-41932.82;198011.5;142690.25;100200.63;141022.11;147511.53;93730.38;154264.14;125333.664;110144.914;110144.914;125333.664;154264.14;93730.38;147511.53;141022.11;100200.63;142690.25;198011.5;-41932.82;760531.3;88531.86;62041.836;42358.62;1938.6959;298.28418;179.39441;61.78852;12.0
1 (136).jpg;209673.02;255711.11;272799.78;261908.72;257817.33;259467.92;256014.67;256371.73;255680.06;253191.84;253191.84;255680.06;256371.73;256014.67;259467.92;257817.33;261908.72;272799.78;255711.11;209673.02;589513.9;67427.57;37388.504;25626.064;1500.084;266.39224;229.85156;43.348618;14.0
1 (137).jpg;78914.86;127342.734;104765.99;117683.52;107722.44;111791.21;109447.08;110229.19;107028.836;108717.59;108717.59;107028.836;110229.19;109447.08;111791.21;107722.44;117683.52;104765.99;127342.734;78914.86;267765.62;44575.51;31332.832;18843.816;1335.5424;128.57211;222.67278;52.12898;14.0
1 (138).jpg;239996.75;256156.98;276680.28;283645.78;270466.53;268776.56;268981.6;269872.25;265997.94;261307.28;261307.28;265997.94;269872.25;268981.6;268776.56;270466.53;283645.78;276680.28;256156.98;239996.75;595422.6;85206.54;54436.074;36539.22;1447.6427;177.32645;231.74475;46.09269;14.0
1 (139).jpg;111741.51;293178.8;195151.4;224642.19;238312.7;199196.94;241064.56;206844.95;224119.2;216097.17;216097.17;224119.2;206844.95;241064.56;199196.94;238312.7;224642.19;195151.4;293178.8;111741.51;740870.2;60910.9;33248.887;23347.22;1220.6361;245.19069;207.73001;62.771736;9.0
1 (14).jpg;22141.56;34474.496;47206.39;46932.742;39320.656;38342.65;44282.35;42798.996;38921.805;39316.566;39316.566;38921.805;42798.996;44282.35;38342.65;39320.656;46932.742;47206.39;34474.496;22141.56;225779.44;29960.42;15805.493;10223.613;1502.4366;172.83305;174.39934;82.10501;8.0
1 (140).jpg;11868.173;194294.42;161518.89;148670.08;150909.42;156624.97;147576.5;149220.11;152455.97;147614.95;147614.95;152455.97;149220.11;147576.5;156624.97;150909.42;148670.08;161518.89;194294.42;11868.173;749347.2;76048.88;47630.195;37328.7;2395.6978;606.39764;183.5508;67.15782;9.0
1 (141).jpg;121381.63;108621.39;194271.78;222407.88;187558.94;144544.75;161030.34;190781.39;191844.81;161920.19;161920.19;191844.81;190781.39;161030.34;144544.75;187558.94;222407.88;194271.78;108621.39;121381.63;876208.5;108419.11;64216.465;44926.273;2161.641;242.32057;170.94908;87.18979;9.0
1 (142).jpg;108111.47;185442.8;201932.39;187452.69;193878.23;196271.67;182396.05;188035.08;190412.61;184431.17;184431.17;190412.61;188035.08;182396.05;196271.67;193878.23;187452.69;201932.39;185442.8;108111.47;837237.1;96990.55;53198.83;36823.93;1551.3077;178.68938;182.52367;81.35991;9.0
1 (143).jpg;125905.9;251195.11;227457.17;217586.36;215872.45;225807.34;213457.44;222160.31;212837.05;217443.16;217443.16;212837.05;222160.31;213457.44;225807.34;215872.45;217586.36;227457.17;251195.11;125905.9;684244.4;59766.312;33688.902;25561.834;1222.498;173.29521;208.27477;62.97599;10.0
1 (144).jpg;125673.52;164416.83;251984.0;190845.94;180966.36;212062.39;202329.98;195269.48;191751.45;193781.0;193781.0;191751.45;195269.48;202329.98;212062.39;180966.36;190845.94;251984.0;164416.83;125673.52;863499.5;102775.695;62701.035;42205.37;2379.68;528.71094;189.4248;78.58353;10.0
1 (145).jpg;80120.81;204826.44;174160.62;201049.16;176832.73;189641.0;171260.5;185464.58;176972.31;180941.5;180941.5;176972.31;185464.58;171260.5;189641.0;176832.73;201049.16;174160.62;204826.44;80120.81;901624.9;111310.266;58389.055;36190.797;1378.5083;169.95122;186.46484;75.33458;10.0
1 (146).jpg;164947.17;134333.36;211589.2;240504.06;199304.98;170198.84;194223.36;216468.38;192845.17;178393.88;178393.88;192845.17;216468.38;194223.36;170198.84;199304.98;240504.06;211589.2;134333.36;164947.17;852163.44;145383.81;98200.01;67633.66;4223.7056;687.6406;179.30826;88.68198;13.0
1 (147).jpg;161713.95;208689.36;257663.36;223992.7;212161.52;235084.12;226257.14;213271.11;224798.6;223477.81;223477.81;224798.6;213271.11;226257.14;235084.12;212161.52;223992.7;257663.36;208689.36;161713.95;767904.8;121764.71;72912.93;47848.023;1894.0059;171.81334;199.86052;76.09805;13.0
1 (148).jpg;208088.81;195914.6;266111.47;256932.25;242922.98;233517.16;232030.6;242600.22;244752.28;232526.23;232526.23;244752.28;242600.22;232030.6;233517.16;242922.98;256932.25;266111.47;195914.6;208088.81;603065.06;91108.72;49507.33;32874.625;1876.995;294.70895;227.59117;44.100674;3.0
1 (149).jpg;280520.03;338953.3;289551.53;331312.56;302037.84;319455.56;298985.6;313063.97;299523.78;311013.25;311013.25;299523.78;313063.97;298985.6;319455.56;302037.84;331312.56;289551.53;338953.3;280520.03;598580.6;75343.44;42464.805;29181.674;1542.2506;270.2208;241.05006;38.08006;3.0
1 (15).jpg;13017.082;7389.228;13048.047;21942.46;21282.93;16465.576;13974.487;15331.796;16955.771;16859.398;16859.398;16955.771;15331.796;13974.487;16465.576;21282.93;21942.46;13048.047;7389.228;13017.082;88855.85;10186.84;6073.3975;4468.6177;1232.2814;328.84418;154.13255;90.81542;8.0
1 (150).jpg;126518.836;193260.47;245086.23;211085.88;189999.55;193806.38;234850.25;191031.69;193522.06;203634.38;203634.38;193522.06;191031.69;234850.25;193806.38;189999.55;211085.88;245086.23;193260.47;126518.836;656953.4;88542.33;52100.453;34284.844;1893.154;379.26205;215.54926;49.556942;3.0
1 (151).jpg;191873.34;281134.97;270867.25;244682.97;267045.1;250427.72;263839.47;249977.5;248765.8;260224.84;260224.84;248765.8;249977.5;263839.47;250427.72;267045.1;244682.97;270867.25;281134.97;191873.34;639347.5;88183.94;50380.793;30311.256;1523.7313;209.64668;225.96982;49.177383;3.0
1 (152).jpg;297507.62;296169.6;299576.16;314011.47;304073.3;303967.8;309281.62;309187.3;302596.3;290729.53;290729.53;302596.3;309187.3;309281.62;303967.8;304073.3;314011.47;299576.16;296169.6;297507.62;667937.9;85029.47;48605.64;38711.184;1723.247;202.16817;230.61736;61.699154;4.0
1 (153).jpg;312483.75;315035.0;316730.62;318583.38;316307.34;318384.38;317219.03;314990.03;312422.4;310290.84;310290.84;312422.4;314990.03;317219.03;318384.38;316307.34;318583.38;316730.62;315035.0;312483.75;646527.2;81344.086;40921.883;30498.926;1781.4155;368.44937;237.63269;52.534218;4.0
1 (154).jpg;113191.89;147513.14;273415.2;182479.44;154649.05;210633.48;212893.14;164608.83;193271.23;193507.86;193507.86;193271.23;164608.83;212893.14;210633.48;154649.05;182479.44;273415.2;147513.14;113191.89;615463.7;52265.75;32115.225;21041.635;1164.4149;190.48097;214.89621;45.69339;5.0
1 (155).jpg;183879.52;234175.75;259652.0;244386.56;243047.31;240450.16;235442.72;241707.47;235340.52;237414.58;237414.58;235340.52;241707.47;235442.72;240450.16;243047.31;244386.56;259652.0;234175.75;183879.52;729025.3;86769.83;53556.92;34220.145;1683.417;237.07019;204.71375;75.392365;5.0
1 (156).jpg;81515.23;268806.34;176491.34;211131.98;209600.02;177918.42;235101.23;163298.38;230585.69;171205.36;171205.36;230585.69;163298.38;235101.23;177918.42;209600.02;211131.98;176491.34;268806.34;81515.23;722596.56;90159.22;54420.28;35866.52;2650.6545;658.98004;203.98354;61.038437;7.0
1 (157).jpg;120741.73;256727.83;189905.19;252039.0;198190.72;196886.23;249191.9;190508.83;229008.84;183333.89;183333.89;229008.84;190508.83;249191.9;196886.23;198190.72;252039.0;189905.19;256727.83;120741.73;764662.94;95724.805;56103.832;45682.63;3471.3386;844.3604;206.62367;63.9722;7.0
1 (158).jpg;202019.45;273000.62;260669.67;264176.78;262059.4;257810.33;257485.23;256618.66;255902.75;254272.9;254272.9;255902.75;256618.66;257485.23;257810.33;262059.4;264176.78;260669.67;273000.62;202019.45;757307.9;56337.965;52828.883;35809.074;2541.886;800.68634;215.72186;66.92099;6.0
1 (159).jpg;227655.39;283186.34;299704.1;266380.2;272740.84;282534.88;278732.94;263706.2;279331.03;268842.38;268842.38;279331.03;263706.2;278732.94;282534.88;272740.84;266380.2;299704.1;283186.34;227655.39;576557.3;73666.766;48192.043;29869.756;1952.7263;302.02744;232.76134;43.10378;14.0
1 (16).jpg;109746.375;186093.67;232006.03;187146.75;205498.06;188600.5;194009.3;199389.38;192279.4;193346.66;193346.66;192279.4;199389.38;194009.3;188600.5;205498.06;187146.75;232006.03;186093.67;109746.375;839196.4;84897.414;39188.4;26409.676;2096.6187;226.78253;188.62595;77.67838;8.0
1 (160).jpg;155705.53;312087.62;217543.95;255157.31;249578.84;243544.89;242839.58;250359.42;234751.95;247005.78;247005.78;234751.95;250359.42;242839.58;243544.89;249578.84;255157.31;217543.95;312087.62;155705.53;685940.6;76927.78;49575.688;28581.994;1317.3529;129.07224;215.09346;61.41055;14.0
1 (161).jpg;157217.81;300603.03;227759.1;244581.5;260051.64;225038.47;261786.36;230856.72;247469.42;235535.11;235535.11;247469.42;230856.72;261786.36;225038.47;260051.64;244581.5;227759.1;300603.03;157217.81;689188.5;91541.62;45942.586;30171.0;1339.0991;129.37962;213.76833;63.11707;14.0
1 (162).jpg;152002.48;194426.83;223571.16;231686.38;223626.02;205083.33;207835.44;215988.39;213525.39;212089.6;212089.6;213525.39;215988.39;207835.44;205083.33;223626.02;231686.38;223571.16;194426.83;152002.48;872008.7;89854.336;42870.44;28423.324;2578.2952;244.39372;193.31796;79.73083;8.0
1 (163).jpg;87378.68;176263.61;217212.06;187769.2;175230.22;183622.36;184563.03;184460.45;179393.14;184065.25;184065.25;179393.14;184460.45;184563.03;183622.36;175230.22;187769.2;217212.06;176263.61;87378.68;815891.9;110518.7;75027.1;47561.695;1721.3414;133.38963;195.2218;68.21802;8.0
1 (164).jpg;66299.484;179732.39;200722.44;187475.95;156286.45;167598.9;192752.61;176575.69;156309.55;175301.84;175301.84;156309.55;176575.69;192752.61;167598.9;156286.45;187475.95;200722.44;179732.39;66299.484;916898.75;130090.766;67003.65;48375.45;1710.2272;126.46553;190.62552;69.32667;8.0
1 (17).jpg;226378.8;255818.14;294048.72;273435.38;254877.62;270885.97;273959.88;259855.1;263800.2;265742.47;265742.47;263800.2;259855.1;273959.88;270885.97;254877.62;273435.38;294048.72;255818.14;226378.8;737030.25;86198.47;61772.04;38612.94;3098.2644;672.6815;217.39182;68.21545;13.0
1 (18).jpg;131664.56;218157.72;247826.03;209353.28;208655.9;212014.2;229062.19;205591.67;209749.89;212509.72;212509.72;209749.89;205591.67;229062.19;212014.2;208655.9;209353.28;247826.03;218157.72;131664.56;673431.4;100406.34;70880.766;52252.062;3656.6746;823.2555;198.199;73.813286;13.0
1 (19).jpg;61264.27;123131.164;183069.23;180556.16;139937.69;132109.55;167953.77;177477.5;135576.45;137660.55;137660.55;135576.45;177477.5;167953.77;132109.55;139937.69;180556.16;183069.23;123131.164;61264.27;839407.94;105564.21;57230.773;34911.277;1462.4114;110.472374;173.65627;78.568;5.0
1 (2).jpg;91325.26;216125.34;155370.5;197645.33;171667.3;175984.52;184711.9;179876.39;177800.67;173874.12;173874.12;177800.67;179876.39;184711.9;175984.52;171667.3;197645.33;155370.5;216125.34;91325.26;741980.06;96919.586;53712.402;39355.89;1661.3783;157.4074;206.83046;55.540382;8.0
1 (20).jpg;321712.75;302046.9;322700.66;326919.34;305325.66;308042.6;322196.12;310018.84;301182.25;313244.7;313244.7;301182.25;310018.84;322196.12;308042.6;305325.66;326919.34;322700.66;302046.9;321712.75;701469.2;117701.14;68341.04;49075.2;1923.4615;288.68732;234.86957;58.95035;4.0
1 (21).jpg;249143.86;271548.94;296663.75;273699.28;265380.28;266847.56;276143.88;260943.9;256846.34;260337.23;260337.23;256846.34;260943.9;276143.88;266847.56;265380.28;273699.28;296663.75;271548.94;249143.86;607063.2;74946.03;39724.465;24763.912;1412.4637;248.07869;225.85733;59.65989;4.0
1 (22).jpg;337171.88;314382.03;308596.44;316531.16;320041.78;312994.0;305718.03;306166.66;309971.56;309378.97;309378.97;309971.56;306166.66;305718.03;312994.0;320041.78;316531.16;308596.44;314382.03;337171.88;716833.4;115059.07;70426.37;40951.56;1771.2826;268.81216;233.94661;63.096478;4.0
1 (23).jpg;64604.188;197849.8;205293.08;180984.11;155541.11;196792.48;179458.16;170245.7;176116.62;179325.31;179325.31;176116.62;170245.7;179458.16;196792.48;155541.11;180984.11;205293.08;197849.8;64604.188;592723.75;46947.473;33668.895;20954.916;1456.0956;312.51978;206.99474;50.553715;5.0
1 (24).jpg;113246.805;147580.28;273548.84;182758.48;154965.1;211000.14;213404.16;165242.4;193945.22;194340.34;194340.34;193945.22;165242.4;213404.16;211000.14;154965.1;182758.48;273548.84;147580.28;113246.805;611198.3;50402.777;31238.074;22064.898;1170.0383;191.35818;214.91566;45.703987;5.0
1 (25).jpg;172986.94;257042.5;235878.58;251636.0;240268.61;242020.78;237647.1;238616.84;237449.22;236379.92;236379.92;237449.22;238616.84;237647.1;242020.78;240268.61;251636.0;235878.58;257042.5;172986.94;741125.2;52285.457;35121.484;30178.676;3991.7024;1080.8347;207.95706;71.00796;6.0
1 (26).jpg;202204.8;273252.28;260987.22;264525.34;262662.8;258253.64;258175.38;256889.0;256605.98;254785.6;254785.6;256605.98;256889.0;258175.38;258253.64;262662.8;264525.34;260987.22;273252.28;202204.8;745743.5;57350.434;49501.906;32293.996;2765.4312;986.02783;215.75049;66.947395;6.0
1 (27).jpg;209011.64;250488.81;304573.84;235024.55;269620.34;262417.62;257168.56;260918.73;254780.64;259484.17;259484.17;254780.64;260918.73;257168.56;262417.62;269620.34;235024.55;304573.84;250488.81;209011.64;901504.9;135765.39;71471.25;42541.223;1717.7716;286.30386;212.44916;71.663506;6.0
1 (28).jpg;120741.74;256727.83;189905.1;252039.19;198190.61;196886.23;249191.83;190509.12;229008.48;183334.0;183334.0;229008.48;190509.12;249191.83;196886.23;198190.61;252039.19;189905.1;256727.83;120741.74;764303.5;96259.08;56188.434;46157.598;3475.0378;845.5984;206.62367;63.972202;7.0
1 (29).jpg;81529.77;268804.44;176486.84;211217.2;209580.55;178063.53;235105.16;163493.8;230646.4;171421.31;171421.31;230646.4;163493.8;235105.16;178063.53;209580.55;211217.2;176486.84;268804.44;81529.77;719981.5;90674.086;54231.0;35462.8;2656.0906;658.976;203.98814;61.043003;7.0
1 (3).jpg;82434.32;119257.94;140472.52;135951.58;117219.54;128688.06;128388.836;128408.625;125869.234;123384.945;123384.945;125869.234;128408.625;128388.836;128688.06;117219.54;135951.58;140472.52;119257.94;82434.32;478773.53;62992.684;35218.43;28503.176;2595.566;480.4614;195.07782;75.77971;8.0
1 (30).jpg;139806.34;249422.4;241283.53;221855.81;224111.22;227232.22;231782.72;219551.55;222445.5;224684.45;224684.45;222445.5;219551.55;231782.72;227232.22;224111.22;221855.81;241283.53;249422.4;139806.34;674707.75;65570.34;46705.93;27883.396;1987.7783;474.72348;214.494;56.876842;7.0
