D11_10.bmp;-8915.659;-5839.9746;-1686.9125;-1259.7017;-2518.354;-1728.0111;1256.0543;-114.295616;1600.6149;-1013.0168;-1013.0168;1600.6149;-114.295616;1256.0543;-1728.0111;-2518.354;-1259.7017;-1686.9125;-5839.9746;-8915.659;42778.125;13878.746;12200.036;9700.745;3800.384;1726.879;109.03825;57.621693;2.0
D47_01.bmp;-437.8268;-30756.045;1037.19;21273.453;-3896.9597;-15482.725;3279.9958;9723.131;-1144.1985;-4784.047;-4784.047;-1144.1985;9723.131;3279.9958;-15482.725;-3896.9597;21273.453;1037.19;-30756.045;-437.8268;41563.23;16781.533;13397.902;8362.799;1579.5602;670.9343;83.59625;48.06369;3.0
D47_02.bmp;-2353.4514;-32244.08;3970.5942;23679.475;-7435.9795;-15971.79;9260.575;9063.142;-8932.844;-4767.9604;-4767.9604;-8932.844;9063.142;9260.575;-15971.79;-7435.9795;23679.475;3970.5942;-32244.08;-2353.4514;38729.2;16166.99;13550.226;8292.173;1520.0012;651.2512;86.93125;47.73564;3.0
D47_03.bmp;9999.727;-24675.404;-24642.56;3212.8787;20864.402;10699.74;-6981.296;-11814.496;-3191.2214;3594.7424;3594.7424;-3191.2214;-11814.496;-6981.296;10699.74;20864.402;3212.8787;-24642.56;-24675.404;9999.727;46771.902;19906.27;14241.34;10517.892;1434.6149;587.60376;68.00055;47.05114;3.0
D47_04.bmp;-64.8055;-32123.39;-5267.8354;23441.701;6670.311;-14417.375;-5346.6553;6623.6187;3409.7349;-1708.0737;-1708.0737;3409.7349;6623.6187;-5346.6553;-14417.375;6670.311;23441.701;-5267.8354;-32123.39;-64.8055;49815.62;16566.4;11458.555;7937.8906;1343.2827;604.4957;82.527725;46.635456;3.0
D47_05.bmp;1478.4523;-31609.928;-4283.0005;23818.045;2945.8474;-18956.748;-2997.692;13818.326;3863.6604;-8529.453;-8529.453;3863.6604;13818.326;-2997.692;-18956.748;2945.8474;23818.045;-4283.0005;-31609.928;1478.4523;43755.26;19415.99;13002.778;8017.504;1423.6326;611.3995;79.78752;46.804317;3.0
D47_06.bmp;-426.33276;-32294.85;-325.12045;24798.043;-2188.8948;-19715.367;3349.2104;14676.363;-2807.1956;-9832.949;-9832.949;-2807.1956;14676.363;3349.2104;-19715.367;-2188.8948;24798.043;-325.12045;-32294.85;-426.33276;40075.39;17922.498;10278.804;8529.764;1461.1493;596.9537;83.68925;47.60419;3.0
D47_07.bmp;537.44476;-32681.074;-4027.2769;25494.28;4133.7666;-19405.316;-3391.9695;13235.693;2371.335;-9274.763;-9274.763;2371.335;13235.693;-3391.9695;-19405.316;4133.7666;25494.28;-4027.2769;-32681.074;537.44476;42880.707;14860.566;10925.161;8249.711;1458.6882;617.48;82.66833;47.783386;3.0
D47_08.bmp;-1628.4055;-31107.117;2632.6099;22044.15;-5082.8;-15659.667;5337.0713;10608.621;-4107.5835;-7433.555;-7433.555;-4107.5835;10608.621;5337.0713;-15659.667;-5082.8;22044.15;2632.6099;-31107.117;-1628.4055;38219.1;16034.076;12781.169;8079.936;1512.7563;651.3051;85.89245;48.258644;3.0
D47_09.bmp;3987.398;-29701.525;-14622.142;17719.363;15876.291;-7430.1777;-12292.801;1512.2848;8065.922;454.64145;454.64145;8065.922;1512.2848;-12292.801;-7430.1777;15876.291;17719.363;-14622.142;-29701.525;3987.398;37631.273;15471.723;11755.3545;8957.191;1462.3875;629.62897;77.20965;47.648952;3.0
D47_10.bmp;404.9645;-31487.822;-1481.7253;23908.52;-970.92975;-19304.713;1434.1149;13807.388;-734.6079;-8786.967;-8786.967;-734.6079;13807.388;1434.1149;-19304.713;-970.92975;23908.52;-1481.7253;-31487.822;404.9645;36536.035;18616.287;13558.667;8667.097;1637.4537;667.99115;82.099;47.62763;3.0
D48_01.bmp;-1558.5616;-5511.8184;-5546.677;-12284.005;-7567.4033;3629.3958;8772.761;5311.52;3377.894;-2246.1794;-2246.1794;3377.894;5311.52;8772.761;3629.3958;-7567.4033;-12284.005;-5546.677;-5511.8184;-1558.5616;47748.523;2023.6863;1511.8953;1209.7341;603.15234;436.94833;162.87434;59.44165;4.0
D48_02.bmp;192.45746;-14355.447;-11317.328;-6594.4556;2175.8418;9139.473;8717.839;271.62073;-5826.2275;-6069.2334;-6069.2334;-5826.2275;271.62073;8717.839;9139.473;2175.8418;-6594.4556;-11317.328;-14355.447;192.45746;52154.18;3036.8674;1749.4575;1242.4967;555.93976;393.18524;159.31972;60.89733;4.0
D48_03.bmp;-3596.316;-13781.216;-3087.3838;-2967.8943;-6692.3096;2325.1006;11303.991;4386.3936;-2586.22;-3740.7888;-3740.7888;-2586.22;4386.3936;11303.991;2325.1006;-6692.3096;-2967.8943;-3087.3838;-13781.216;-3596.316;49657.473;1834.4614;1148.358;933.185;477.88416;358.5805;143.19785;63.049427;4.0
D48_04.bmp;-2464.6917;-13230.261;-7894.626;-3627.1467;326.63226;4630.082;6497.929;1366.7697;-2651.0527;-4081.2988;-4081.2988;-2651.0527;1366.7697;6497.929;4630.082;326.63226;-3627.1467;-7894.626;-13230.261;-2464.6917;50972.06;3026.6653;1714.18;1225.0632;523.83704;362.62662;155.00157;60.24525;4.0
D48_05.bmp;-1287.9723;-14573.901;-5583.9453;-3669.0598;-5409.982;3260.8262;11458.792;2903.847;-3656.5637;-2509.551;-2509.551;-3656.5637;2903.847;11458.792;3260.8262;-5409.982;-3669.0598;-5583.9453;-14573.901;-1287.9723;55217.535;1424.9341;1081.7396;865.31433;482.04474;376.47058;148.87383;63.858128;4.0
D48_06.bmp;-734.2518;-19647.094;-9427.158;2707.2031;4704.3594;4021.2205;3824.5698;-2209.9617;-4673.177;-1411.965;-1411.965;-4673.177;-2209.9617;3824.5698;4021.2205;4704.3594;2707.2031;-9427.158;-19647.094;-734.2518;56002.89;2448.0488;1269.5776;944.1085;489.6239;369.26917;139.34978;65.56387;4.0
D48_07.bmp;-1308.2727;-20044.648;-9311.249;5782.3315;10563.846;4401.8823;-3420.9648;-7279.8057;-2742.6597;2342.7334;2342.7334;-2742.6597;-7279.8057;-3420.9648;4401.8823;10563.846;5782.3315;-9311.249;-20044.648;-1308.2727;54492.71;6068.301;3036.6008;1718.8291;611.58813;368.85593;134.54895;65.744644;4.0
D48_08.bmp;-1995.3187;-12188.461;-7637.442;-6447.358;-3626.1624;6150.14;11860.26;3068.5833;-3762.6091;-5567.85;-5567.85;-3762.6091;3068.5833;11860.26;6150.14;-3626.1624;-6447.358;-7637.442;-12188.461;-1995.3187;49617.965;2133.6655;1371.4546;1088.8723;542.4999;386.99487;152.34007;62.11619;4.0
D48_09.bmp;-1080.4886;-17175.604;-7008.199;486.77438;-248.5344;1102.0708;5452.441;2891.1697;-994.3278;-2872.311;-2872.311;-994.3278;2891.1697;5452.441;1102.0708;-248.5344;486.77438;-7008.199;-17175.604;-1080.4886;54177.516;2189.834;1248.7543;967.18677;473.25278;354.2215;141.87958;65.374054;4.0
D48_10.bmp;-2842.7302;-6225.6343;-4979.155;-10086.254;-6266.9697;2762.6167;7817.803;4318.888;2118.437;-2000.6254;-2000.6254;2118.437;4318.888;7817.803;2762.6167;-6266.9697;-10086.254;-4979.155;-6225.6343;-2842.7302;48724.656;3179.756;1870.6569;1289.7576;632.6;442.00757;159.9319;59.3276;4.0
D49_01.bmp;13752.768;-6314.9585;-14574.041;-16616.998;-11874.88;-1433.0448;6700.071;8338.0625;6542.0903;1729.0546;1729.0546;6542.0903;8338.0625;6700.071;-1433.0448;-11874.88;-16616.998;-14574.041;-6314.9585;13752.768;31483.164;5112.177;5744.3086;4875.3267;2629.8015;608.14874;158.33417;78.03423;5.0
D49_02.bmp;9537.492;-14499.534;-18426.637;-7284.242;5833.2554;9341.693;2839.3586;-7275.614;-8202.7;-1755.846;-1755.846;-8202.7;-7275.614;2839.3586;9341.693;5833.2554;-7284.242;-18426.637;-14499.534;9537.492;28340.752;5459.1064;5057.1865;4039.3943;2311.4573;566.7353;145.33252;76.120995;5.0
D49_03.bmp;13031.549;-7330.274;-14913.154;-14428.796;-8705.974;115.164314;5968.9106;5838.551;3526.144;-771.7079;-771.7079;3526.144;5838.551;5968.9106;115.164314;-8705.974;-14428.796;-14913.154;-7330.274;13031.549;28733.434;5829.0713;5735.4766;5065.6753;2922.9985;633.72736;148.6773;80.303825;5.0
D49_04.bmp;7601.94;-14093.364;-11628.833;2158.2024;8072.091;3036.7444;-6044.4194;-10782.798;-5793.8755;1071.6161;1071.6161;-5793.8755;-10782.798;-6044.4194;3036.7444;8072.091;2158.2024;-11628.833;-14093.364;7601.94;25826.875;5309.0063;4730.989;3579.9055;1991.2266;556.53046;133.85657;77.02389;5.0
D49_05.bmp;13264.077;-6875.7373;-15813.017;-15865.33;-8421.819;727.4701;6914.8315;6036.788;2674.6704;-1481.6274;-1481.6274;2674.6704;6036.788;6914.8315;727.4701;-8421.819;-15865.33;-15813.017;-6875.7373;13264.077;27518.188;5455.5957;4874.6577;3423.2295;2158.9282;569.17426;150.8492;79.927155;5.0
D49_06.bmp;11118.11;-10074.255;-13739.531;-7927.2407;-184.38457;3940.3645;3348.5393;-3592.0552;-5845.7236;-5137.2485;-5137.2485;-5845.7236;-3592.0552;3348.5393;3940.3645;-184.38457;-7927.2407;-13739.531;-10074.255;11118.11;26962.684;4980.521;3789.9387;4003.7886;2396.7708;604.6136;134.5548;80.72706;5.0
D49_07.bmp;9944.183;-11402.501;-12821.477;-3336.5435;5671.375;6676.7617;-1154.3662;-9640.867;-8678.341;-2774.9878;-2774.9878;-8678.341;-9640.867;-1154.3662;6676.7617;5671.375;-3336.5435;-12821.477;-11402.501;9944.183;27251.74;5417.5703;4477.298;3912.4138;2417.873;647.069;134.83195;79.69765;5.0
D49_08.bmp;11167.6045;-9711.876;-15734.939;-12432.158;-3234.06;5912.7803;7742.2305;1685.6061;-3475.9526;-6290.516;-6290.516;-3475.9526;1685.6061;7742.2305;5912.7803;-3234.06;-12432.158;-15734.939;-9711.876;11167.6045;29207.27;4446.3003;4206.365;3589.8618;2493.1646;617.76215;145.31555;78.83932;5.0
D49_09.bmp;9873.719;-10482.498;-12548.048;-6027.2935;1058.7933;3849.577;1526.7533;-4635.8906;-6394.9355;-4539.168;-4539.168;-6394.9355;-4635.8906;1526.7533;3849.577;1058.7933;-6027.2935;-12548.048;-10482.498;9873.719;27432.17;4489.3555;4303.537;4530.905;2374.741;591.96106;134.17744;79.624825;5.0
D49_10.bmp;13298.106;-7728.104;-15922.371;-15543.829;-9146.957;1298.6216;8224.864;6833.4404;3241.4873;-1301.4636;-1301.4636;3241.4873;6833.4404;8224.864;1298.6216;-9146.957;-15543.829;-15922.371;-7728.104;13298.106;30376.799;6066.3213;6160.921;4151.13;2891.639;609.63135;153.85855;78.83643;5.0
D87_01.bmp;7292.699;-8074.0625;-9825.888;-7109.712;-5121.8;-3347.7092;-1434.4037;-1777.3916;672.8746;2321.022;2321.022;672.8746;-1777.3916;-1434.4037;-3347.7092;-5121.8;-7109.712;-9825.888;-8074.0625;7292.699;58485.66;44736.22;32162.123;21680.34;4313.618;1119.1276;116.42075;76.84686;6.0
D87_02.bmp;10521.414;-3581.443;-6711.3545;-6197.1963;-5796.838;-5668.055;-4047.3486;-4580.178;-2495.0408;-1245.7795;-1245.7795;-2495.0408;-4580.178;-4047.3486;-5668.055;-5796.838;-6197.1963;-6711.3545;-3581.443;10521.414;61591.69;43823.848;33655.543;21323.02;4489.75;1308.5702;115.73295;81.45225;6.0
D87_03.bmp;10637.544;-4457.4233;-5406.9453;-2863.9268;-4333.9277;-8407.162;-9275.151;-8385.612;-3752.7832;-290.44974;-290.44974;-3752.7832;-8385.612;-9275.151;-8407.162;-4333.9277;-2863.9268;-5406.9453;-4457.4233;10637.544;52902.93;47223.22;33649.152;20689.252;4191.837;1156.889;101.13385;77.98903;6.0
D87_04.bmp;9928.792;-2559.6387;-1932.1847;354.46994;-3118.4666;-8281.195;-9420.08;-9610.929;-6710.0933;-4712.041;-4712.041;-6710.0933;-9610.929;-9420.08;-8281.195;-3118.4666;354.46994;-1932.1847;-2559.6387;9928.792;58717.957;44354.336;31399.39;19760.766;4104.055;1231.4075;98.46785;77.3003;6.0
D87_05.bmp;10198.062;-5091.491;-8925.275;-8160.528;-7425.9814;-6563.1646;-4976.7466;-4446.599;-456.9124;3076.3643;3076.3643;-456.9124;-4446.599;-4976.7466;-6563.1646;-7425.9814;-8160.528;-8925.275;-5091.491;10198.062;56362.758;46580.996;31842.172;22790.393;4658.476;1292.0656;110.3539;79.369026;6.0
D87_06.bmp;10024.436;-4016.2043;-7449.6987;-7915.7393;-8217.132;-7519.888;-5287.8237;-4529.938;-886.7962;2174.5017;2174.5017;-886.7962;-4529.938;-5287.8237;-7519.888;-8217.132;-7915.7393;-7449.6987;-4016.2043;10024.436;55801.703;51065.53;32387.607;21394.633;4757.774;1419.7012;106.0005;78.48022;6.0
D87_07.bmp;6684.604;-5170.937;-7043.349;-6989.488;-7832.1606;-7702.992;-4452.9883;-2806.2;1956.5101;4280.0674;4280.0674;1956.5101;-2806.2;-4452.9883;-7702.992;-7832.1606;-6989.488;-7043.349;-5170.937;6684.604;48398.395;46122.246;30521.09;19529.125;4526.23;1462.0842;107.60625;75.20613;6.0
D87_08.bmp;9087.552;-6471.4077;-8301.095;-4841.9385;-2484.6675;-2680.0278;-3283.7717;-5509.2417;-4184.3877;-2625.4287;-2625.4287;-4184.3877;-5509.2417;-3283.7717;-2680.0278;-2484.6675;-4841.9385;-8301.095;-6471.4077;9087.552;58378.26;48603.797;31852.607;22246.992;4539.7046;1350.5933;119.6563;79.83333;6.0
D87_09.bmp;8577.005;-5722.222;-5504.385;-3085.8433;-4868.715;-8450.57;-8243.432;-6773.877;-1764.8442;2006.7576;2006.7576;-1764.8442;-6773.877;-8243.432;-8450.57;-4868.715;-3085.8433;-5504.385;-5722.222;8577.005;53833.28;45215.336;32688.98;22474.516;4251.7983;1213.8232;102.409;75.902756;6.0
D87_10.bmp;9632.698;-6117.08;-9449.343;-7775.1787;-6254.8643;-5204.3276;-3951.0796;-4164.1055;-837.4979;2217.1826;2217.1826;-837.4979;-4164.1055;-3951.0796;-5204.3276;-6254.8643;-7775.1787;-9449.343;-6117.08;9632.698;59487.293;44596.13;33385.066;22766.943;4453.731;1187.1627;114.48467;79.37519;6.0
