D104_01.bmp;19651.826;1186.9775;-10458.608;-15605.404;-13623.062;-7137.9043;-1166.2412;553.48773;743.4822;-419.9709;-419.9709;743.4822;553.48773;-1166.2412;-7137.9043;-13623.062;-15605.404;-10458.608;1186.9775;19651.826;45351.375;23589.168;35880.332;22916.684;5689.7017;1514.5321;129.7722;91.073746;1.0553237E7;6902213.5;7729176.0;6583945.5;1.6955736E7;9895118.0;1.1581672E7;9558201.0;4.1316532E7;2.5708802E7;4.5080748E7;2.2800834E7;2.6831124E7;2.2271204E7;3.1226638E7;2.0923536E7;1.0
D104_02.bmp;17587.664;-3509.5457;-15903.4795;-19484.05;-14319.236;-3799.8271;4933.083;7302.2637;6656.525;3897.9697;3897.9697;6656.525;7302.2637;4933.083;-3799.8271;-14319.236;-19484.05;-15903.4795;-3509.5457;17587.664;40999.945;19416.818;31303.723;23791.684;5657.7383;1494.084;132.69795;87.514626;9251303.0;6888018.0;5100961.0;7206362.0;1.3867998E7;7716579.0;1.0880135E7;8268070.5;3.7697216E7;2.261649E7;4.3403504E7;2.4300516E7;2.6427914E7;2.0343574E7;3.033998E7;2.3657234E7;1.0
D104_03.bmp;18412.537;-2208.829;-14032.21;-16473.617;-11074.703;-3120.235;1990.3888;1771.5734;486.61163;-713.1331;-713.1331;486.61163;1771.5734;1990.3888;-3120.235;-11074.703;-16473.617;-14032.21;-2208.829;18412.537;42006.645;20495.877;29598.484;21130.398;5442.8604;1407.1495;130.6422;88.97999;8289430.0;9203196.0;7125961.5;8420062.0;1.5728334E7;8505279.0;9848604.0;7699521.0;4.0245996E7;2.2569366E7;4.1792624E7;2.090042E7;2.6340944E7;2.0632638E7;3.00539E7;2.033332E7;1.0
D104_04.bmp;16419.23;-5683.7686;-17022.277;-17806.701;-10018.37;44.3545;5788.428;4973.3667;3181.0002;1234.8279;1234.8279;3181.0002;4973.3667;5788.428;44.3545;-10018.37;-17806.701;-17022.277;-5683.7686;16419.23;40787.836;19876.162;29642.145;20835.738;5219.615;1387.3966;132.45415;86.06261;6933780.0;6491802.0;4605528.5;8008202.0;1.283982E7;7324002.5;1.1602104E7;9216524.0;3.5790688E7;1.8114702E7;3.97062E7;2.2795E7;2.4606248E7;1.6659945E7;2.8074652E7;2.2737854E7;1.0
D104_05.bmp;19958.28;1495.7552;-10270.691;-16182.82;-15049.134;-7935.515;-832.5483;1715.0079;2522.665;589.85724;589.85724;2522.665;1715.0079;-832.5483;-7935.515;-15049.134;-16182.82;-10270.691;1495.7552;19958.28;42353.11;21423.629;35227.324;20882.775;5896.122;1513.5415;133.27628;91.239555;6845476.0;9365621.0;8085564.5;6653481.5;1.3684799E7;8729097.0;1.3651116E7;8546719.0;4.3244724E7;2.2979298E7;4.4331268E7;2.2928698E7;2.8312522E7;2.2325564E7;3.109064E7;2.1897438E7;1.0
D104_06.bmp;19928.844;1511.0176;-10777.311;-17111.416;-16103.968;-9031.802;-1059.9747;2504.1729;3625.6333;2212.3398;2212.3398;3625.6333;2504.1729;-1059.9747;-9031.802;-16103.968;-17111.416;-10777.311;1511.0176;19928.844;43819.78;28761.785;34129.94;23445.63;5795.5596;1518.3453;129.41977;91.23558;5135488.0;6938652.0;1.0211997E7;7243193.5;1.6150057E7;1.0337055E7;1.3579697E7;8787570.0;4.5574692E7;2.442956E7;4.480876E7;2.6873194E7;2.776081E7;2.1976548E7;3.0992584E7;2.338783E7;1.0
D104_07.bmp;19386.18;201.06209;-12468.166;-18454.213;-16726.123;-8720.151;-547.62384;3346.7341;4933.2363;3997.886;3997.886;4933.2363;3346.7341;-547.62384;-8720.151;-16726.123;-18454.213;-12468.166;201.06209;19386.18;42394.01;23199.441;34665.863;23770.578;5737.763;1551.5923;127.35325;90.26338;6389048.5;8417237.0;6023257.0;7895802.5;1.2846537E7;7970225.0;1.3057337E7;9845922.0;4.1072872E7;2.2967906E7;4.4417728E7;2.5687654E7;2.6359722E7;2.0040126E7;3.0909898E7;2.3861056E7;1.0
D104_08.bmp;19020.88;-29.825468;-11582.023;-15990.044;-12883.37;-5774.482;-136.05801;1095.4745;1059.0028;-31.19622;-31.19622;1059.0028;1095.4745;-136.05801;-5774.482;-12883.37;-15990.044;-11582.023;-29.825468;19020.88;40644.16;22878.332;37695.746;23219.42;5720.724;1543.9902;128.46103;90.19053;5812893.0;8787769.0;9396059.0;7666340.5;1.3003295E7;9652973.0;1.3899448E7;8255750.5;4.0382988E7;2.5018958E7;4.63057E7;2.2598558E7;2.6978168E7;2.2681746E7;3.0436922E7;2.1460444E7;1.0
D104_09.bmp;17986.092;-2131.48;-14439.184;-18604.076;-14641.774;-5300.3813;2740.52;5359.4546;5680.0176;3734.3777;3734.3777;5680.0176;5359.4546;2740.52;-5300.3813;-14641.774;-18604.076;-14439.184;-2131.48;17986.092;39780.883;23862.43;35885.395;20910.123;5579.238;1425.066;136.31367;88.038666;7351888.5;6977426.5;6064572.5;8126952.0;1.0615459E7;7678532.5;1.1933303E7;8401608.0;3.93519E7;2.4050244E7;4.4833108E7;2.2605406E7;2.6436838E7;2.1154374E7;3.06187E7;2.1458526E7;1.0
D104_10.bmp;20040.516;2187.5847;-9324.268;-14976.255;-13948.417;-7969.1235;-1730.8241;166.7727;573.01447;-816.42487;-816.42487;573.01447;166.7727;-1730.8241;-7969.1235;-13948.417;-14976.255;-9324.268;2187.5847;20040.516;42270.38;23279.5;35588.055;22534.51;5898.826;1523.9242;128.34067;91.75524;9957909.0;6767436.5;8772727.0;6897854.5;1.5251562E7;9497870.0;1.3290256E7;8960283.0;4.296906E7;2.6256728E7;4.5482924E7;2.266033E7;2.7129462E7;2.2817018E7;3.1951752E7;2.149604E7;1.0
D11_01.bmp;-12570.446;-5855.7354;-751.1964;434.07443;-1531.2036;-1347.0679;1379.3187;-348.4969;1280.4427;-1606.4453;-1606.4453;1280.4427;-348.4969;1379.3187;-1347.0679;-1531.2036;434.07443;-751.1964;-5855.7354;-12570.446;44673.957;17832.41;14083.921;8808.756;3900.5664;1671.1094;118.43952;54.96997;2.5188834E7;7594063.5;8420657.0;5722723.0;1.329719E7;9058751.0;9627182.0;9453791.0;1.7041656E7;1.9440908E7;1.4875909E7;1.7371324E7;1.8369916E7;1.4009367E7;1.5182949E7;1.8383202E7;2.0
D11_02.bmp;-13928.943;-5496.106;-1549.4923;828.7338;-692.6735;-1242.1123;1931.3113;-235.34436;1439.6034;-1987.4099;-1987.4099;1439.6034;-235.34436;1931.3113;-1242.1123;-692.6735;828.7338;-1549.4923;-5496.106;-13928.943;43692.895;15122.765;12130.816;10234.754;3874.1758;1603.3862;122.93585;53.603256;2.5402944E7;4135637.0;3462113.5;6387736.5;1.288001E7;8042766.0;8513935.0;8697429.0;1.6741348E7;1.692192E7;1.4209517E7;1.7424288E7;1.7907916E7;1.3586652E7;1.485636E7;1.8729118E7;2.0
D11_03.bmp;-13772.196;-4976.5947;-1323.0026;-718.75977;-965.63556;-354.39886;1802.1846;-264.3962;1424.0375;-1967.5942;-1967.5942;1424.0375;-264.3962;1802.1846;-354.39886;-965.63556;-718.75977;-1323.0026;-4976.5947;-13772.196;39685.45;15104.917;12239.249;8729.724;3519.2312;1402.6891;109.30183;50.8552;2.3495362E7;5846364.5;4375042.5;4823071.0;1.2623044E7;8277518.0;8408535.0;8706751.0;1.6780564E7;1.8439084E7;1.3716998E7;1.5492099E7;1.6476665E7;1.2720305E7;1.4219401E7;1.6503912E7;2.0
D11_04.bmp;-14103.163;-5174.8623;-1084.7411;-633.73486;-1002.8453;15.890791;1851.7458;-272.99698;1323.1477;-1699.743;-1699.743;1323.1477;-272.99698;1851.7458;15.890791;-1002.8453;-633.73486;-1084.7411;-5174.8623;-14103.163;42281.277;17111.436;10882.92;8498.715;3360.5579;1386.114;107.10635;49.42515;2.4277738E7;4580202.0;2925928.5;4405624.0;1.2740937E7;8362474.0;7451590.0;7295033.5;1.4808665E7;1.4398226E7;1.3462596E7;1.5665019E7;1.5363496E7;1.1852485E7;1.3449923E7;1.6300766E7;2.0
D11_05.bmp;-9875.366;-5848.5522;-2529.4167;-1008.1061;-2017.5074;-1508.7043;1865.204;75.22119;1641.8909;-1155.9673;-1155.9673;1641.8909;75.22119;1865.204;-1508.7043;-2017.5074;-1008.1061;-2529.4167;-5848.5522;-9875.366;40269.312;22620.633;13953.736;9449.624;3844.3286;1756.5375;113.804726;57.542442;2.7478062E7;5314920.5;4168191.8;5987625.5;1.5199881E7;8096250.0;7631693.5;8803884.0;1.755685E7;1.9867934E7;1.4325849E7;1.5757002E7;1.7817176E7;1.4109158E7;1.5400871E7;1.8120414E7;2.0
D11_06.bmp;-9579.962;-6306.5747;-3071.9053;-1379.1117;-1779.4913;-1173.516;2010.8988;583.535;1482.8779;-1083.7495;-1083.7495;1482.8779;583.535;2010.8988;-1173.516;-1779.4913;-1379.1117;-3071.9053;-6306.5747;-9579.962;43426.6;19671.914;15742.676;8959.199;3881.4836;1716.9025;115.580376;58.12524;3.0033604E7;5810854.0;5137465.0;6725085.5;1.5636737E7;9241783.0;7428490.5;8414634.0;1.7622066E7;1.9406692E7;1.4417295E7;1.6630459E7;1.8133776E7;1.4162385E7;1.5252644E7;1.8257988E7;2.0
D11_07.bmp;-9727.296;-6304.793;-3161.63;-1583.3553;-1479.3779;-830.7997;1783.947;517.4976;1807.5896;-1635.3304;-1635.3304;1807.5896;517.4976;1783.947;-830.7997;-1479.3779;-1583.3553;-3161.63;-6304.793;-9727.296;47933.574;18463.16;12194.984;9468.244;3787.124;1723.6598;114.48685;57.66071;2.9611764E7;4886249.5;3156999.2;5206733.5;1.5612978E7;7745075.5;7185597.5;9162926.0;1.7022938E7;1.5843952E7;1.3446085E7;1.6511977E7;1.7767284E7;1.3538329E7;1.4740362E7;1.8010306E7;2.0
D11_08.bmp;-12626.204;-5260.648;-1407.6196;41.891197;-1272.0374;-1604.4911;1413.0804;-0.6418911;1378.5839;-1826.5809;-1826.5809;1378.5839;-0.6418911;1413.0804;-1604.4911;-1272.0374;41.891197;-1407.6196;-5260.648;-12626.204;45747.207;15420.684;12819.251;9433.42;3873.8994;1659.5159;120.392426;55.278675;2.8293244E7;6200395.5;4035587.0;7202079.5;1.4268349E7;8956464.0;8633285.0;9378350.0;1.7421356E7;1.883989E7;1.4563029E7;1.7033362E7;1.8168088E7;1.4002231E7;1.52747E7;1.8329396E7;2.0
D11_09.bmp;-14015.137;-4754.668;-1164.6256;-309.19925;-1370.6473;-651.18787;1814.8883;29.353355;1421.6313;-1986.3163;-1986.3163;1421.6313;29.353355;1814.8883;-651.18787;-1370.6473;-309.19925;-1164.6256;-4754.668;-14015.137;41367.516;16544.045;12542.308;9043.344;3786.9028;1520.0524;117.46922;52.89575;2.6540522E7;5247084.0;4644816.0;5011437.5;1.379485E7;7718076.0;7669960.0;8627569.0;1.7395226E7;1.7432838E7;1.4157459E7;1.6939904E7;1.803314E7;1.3566619E7;1.4728695E7;1.7673992E7;2.0
D11_10.bmp;-8915.659;-5839.9746;-1686.9125;-1259.7017;-2518.354;-1728.0111;1256.0543;-114.295616;1600.6149;-1013.0168;-1013.0168;1600.6149;-114.295616;1256.0543;-1728.0111;-2518.354;-1259.7017;-1686.9125;-5839.9746;-8915.659;42778.125;13878.746;12200.036;9700.745;3800.384;1726.879;109.03825;57.621693;2.5729336E7;6025369.5;6204371.0;4875852.5;1.3348234E7;8137676.5;7941563.0;8779376.0;1.676928E7;1.763646E7;1.4379649E7;1.7435084E7;1.7887124E7;1.3757029E7;1.5462567E7;1.8258724E7;2.0
D47_01.bmp;-437.8268;-30756.045;1037.19;21273.453;-3896.9597;-15482.725;3279.9958;9723.131;-1144.1985;-4784.047;-4784.047;-1144.1985;9723.131;3279.9958;-15482.725;-3896.9597;21273.453;1037.19;-30756.045;-437.8268;41563.23;16781.533;13397.902;8362.799;1579.5602;670.9343;83.59625;48.06369;6151262.0;1.0192956E7;7935339.0;7154509.0;1.1112262E7;1.9252664E7;1.4024125E7;1.4394436E7;1.1397018E7;1.9253238E7;1.44866E7;1.9098284E7;5809072.5;8591163.0;7185348.5;8410207.0;3.0
D47_02.bmp;-2353.4514;-32244.08;3970.5942;23679.475;-7435.9795;-15971.79;9260.575;9063.142;-8932.844;-4767.9604;-4767.9604;-8932.844;9063.142;9260.575;-15971.79;-7435.9795;23679.475;3970.5942;-32244.08;-2353.4514;38729.2;16166.99;13550.226;8292.173;1520.0012;651.2512;86.93125;47.73564;6074342.5;9185697.0;5944488.0;8719500.0;9679622.0;2.0571864E7;1.3663825E7;1.212142E7;9702763.0;1.8978224E7;1.3332385E7;1.7059084E7;5705747.5;8122589.0;6849610.0;8019488.5;3.0
D47_03.bmp;9999.727;-24675.404;-24642.56;3212.8787;20864.402;10699.74;-6981.296;-11814.496;-3191.2214;3594.7424;3594.7424;-3191.2214;-11814.496;-6981.296;10699.74;20864.402;3212.8787;-24642.56;-24675.404;9999.727;46771.902;19906.27;14241.34;10517.892;1434.6149;587.60376;68.00055;47.05114;6867045.0;9775358.0;5663143.0;7337498.5;1.0016436E7;1.8374378E7;1.374369E7;1.5423342E7;9281651.0;2.0142738E7;1.3226278E7;1.8384056E7;5555274.0;7818476.0;6563216.5;7355804.0;3.0
D47_04.bmp;-64.8055;-32123.39;-5267.8354;23441.701;6670.311;-14417.375;-5346.6553;6623.6187;3409.7349;-1708.0737;-1708.0737;3409.7349;6623.6187;-5346.6553;-14417.375;6670.311;23441.701;-5267.8354;-32123.39;-64.8055;49815.62;16566.4;11458.555;7937.8906;1343.2827;604.4957;82.527725;46.635456;7568350.0;1.0013357E7;7418566.5;1.117894E7;8107836.0;2.006439E7;1.2001398E7;1.4764271E7;8232742.0;1.6950094E7;1.1700522E7;1.6642174E7;4975025.5;7006455.0;6324603.5;7274493.0;3.0
D47_05.bmp;1478.4523;-31609.928;-4283.0005;23818.045;2945.8474;-18956.748;-2997.692;13818.326;3863.6604;-8529.453;-8529.453;3863.6604;13818.326;-2997.692;-18956.748;2945.8474;23818.045;-4283.0005;-31609.928;1478.4523;43755.26;19415.99;13002.778;8017.504;1423.6326;611.3995;79.78752;46.804317;4793185.0;8302875.0;6429604.5;7769749.5;1.0472869E7;1.6843268E7;1.4767683E7;1.5869064E7;1.0053753E7;1.8309666E7;1.3438185E7;2.0504138E7;5420536.5;7599575.0;6388275.0;8003777.0;3.0
D47_06.bmp;-426.33276;-32294.85;-325.12045;24798.043;-2188.8948;-19715.367;3349.2104;14676.363;-2807.1956;-9832.949;-9832.949;-2807.1956;14676.363;3349.2104;-19715.367;-2188.8948;24798.043;-325.12045;-32294.85;-426.33276;40075.39;17922.498;10278.804;8529.764;1461.1493;596.9537;83.68925;47.60419;3152273.5;9402251.0;6211059.5;7145273.5;9099905.0;1.9604712E7;1.3172682E7;1.3104638E7;9967782.0;1.9390358E7;1.3485322E7;1.7963842E7;5390694.5;8032873.5;6860528.5;7365784.0;3.0
D47_07.bmp;537.44476;-32681.074;-4027.2769;25494.28;4133.7666;-19405.316;-3391.9695;13235.693;2371.335;-9274.763;-9274.763;2371.335;13235.693;-3391.9695;-19405.316;4133.7666;25494.28;-4027.2769;-32681.074;537.44476;42880.707;14860.566;10925.161;8249.711;1458.6882;617.48;82.66833;47.783386;5424863.5;9522388.0;7070643.0;8436080.0;9197732.0;2.0857484E7;1.4151849E7;1.3484399E7;9705575.0;1.8220868E7;1.2909298E7;1.7850766E7;5807259.5;7591069.0;6619450.5;7621443.0;3.0
D47_08.bmp;-1628.4055;-31107.117;2632.6099;22044.15;-5082.8;-15659.667;5337.0713;10608.621;-4107.5835;-7433.555;-7433.555;-4107.5835;10608.621;5337.0713;-15659.667;-5082.8;22044.15;2632.6099;-31107.117;-1628.4055;38219.1;16034.076;12781.169;8079.936;1512.7563;651.3051;85.89245;48.258644;6467700.0;1.0142006E7;8026989.0;7735590.0;9856228.0;1.9483784E7;1.2753548E7;1.3263318E7;9909309.0;1.8980962E7;1.2992762E7;1.7562928E7;5526674.0;8269903.0;6656461.0;7824882.5;3.0
D47_09.bmp;3987.398;-29701.525;-14622.142;17719.363;15876.291;-7430.1777;-12292.801;1512.2848;8065.922;454.64145;454.64145;8065.922;1512.2848;-12292.801;-7430.1777;15876.291;17719.363;-14622.142;-29701.525;3987.398;37631.273;15471.723;11755.3545;8957.191;1462.3875;629.62897;77.20965;47.648952;5201791.5;1.0870439E7;8070329.5;9695696.0;8389950.0;1.8168182E7;1.285171E7;1.6538773E7;9551757.0;1.8303328E7;1.3446521E7;1.973815E7;5489633.5;7521178.0;7062348.5;7816925.5;3.0
D47_10.bmp;404.9645;-31487.822;-1481.7253;23908.52;-970.92975;-19304.713;1434.1149;13807.388;-734.6079;-8786.967;-8786.967;-734.6079;13807.388;1434.1149;-19304.713;-970.92975;23908.52;-1481.7253;-31487.822;404.9645;36536.035;18616.287;13558.667;8667.097;1637.4537;667.99115;82.099;47.62763;5051223.0;9365965.0;6349667.5;7124753.0;9805025.0;2.087531E7;1.4409957E7;1.3003931E7;1.0961545E7;2.0168206E7;1.4674763E7;1.8463458E7;5855996.5;8699571.0;7866260.0;8184198.0;3.0
D48_01.bmp;-1558.5616;-5511.8184;-5546.677;-12284.005;-7567.4033;3629.3958;8772.761;5311.52;3377.894;-2246.1794;-2246.1794;3377.894;5311.52;8772.761;3629.3958;-7567.4033;-12284.005;-5546.677;-5511.8184;-1558.5616;47748.523;2023.6863;1511.8953;1209.7341;603.15234;436.94833;162.87434;59.44165;2.5767334E7;2.4327226E7;3.0182054E7;2.03392E7;7395943.5;7010174.0;7698563.5;6533767.5;3350512.2;2191566.0;2537086.2;2118167.8;2675496.0;2472911.2;2470600.0;2486266.0;4.0
D48_02.bmp;192.45746;-14355.447;-11317.328;-6594.4556;2175.8418;9139.473;8717.839;271.62073;-5826.2275;-6069.2334;-6069.2334;-5826.2275;271.62073;8717.839;9139.473;2175.8418;-6594.4556;-11317.328;-14355.447;192.45746;52154.18;3036.8674;1749.4575;1242.4967;555.93976;393.18524;159.31972;60.89733;2.6616592E7;2.0177512E7;2.450935E7;2.457616E7;8347612.0;7280845.5;1.4000033E7;9041925.0;3201992.0;2256943.8;4637586.0;2461115.5;2357222.8;2193289.0;2771104.0;2220602.0;4.0
D48_03.bmp;-3596.316;-13781.216;-3087.3838;-2967.8943;-6692.3096;2325.1006;11303.991;4386.3936;-2586.22;-3740.7888;-3740.7888;-2586.22;4386.3936;11303.991;2325.1006;-6692.3096;-2967.8943;-3087.3838;-13781.216;-3596.316;49657.473;1834.4614;1148.358;933.185;477.88416;358.5805;143.19785;63.049427;3.1555896E7;2.03843E7;3.3106952E7;2.2579664E7;8638621.0;7501294.0;8692394.0;8120058.5;2514262.5;1921979.1;2202523.8;1861068.4;2123319.5;2018215.5;1916583.5;1987658.6;4.0
D48_04.bmp;-2464.6917;-13230.261;-7894.626;-3627.1467;326.63226;4630.082;6497.929;1366.7697;-2651.0527;-4081.2988;-4081.2988;-2651.0527;1366.7697;6497.929;4630.082;326.63226;-3627.1467;-7894.626;-13230.261;-2464.6917;50972.06;3026.6653;1714.18;1225.0632;523.83704;362.62662;155.00157;60.24525;2.6469788E7;2.0788028E7;2.412559E7;1.9558638E7;7817616.0;7907697.5;1.4155977E7;7781473.0;2754703.8;2308820.8;4569212.5;2266667.2;2189024.8;2099287.0;2684099.2;2077291.1;4.0
D48_05.bmp;-1287.9723;-14573.901;-5583.9453;-3669.0598;-5409.982;3260.8262;11458.792;2903.847;-3656.5637;-2509.551;-2509.551;-3656.5637;2903.847;11458.792;3260.8262;-5409.982;-3669.0598;-5583.9453;-14573.901;-1287.9723;55217.535;1424.9341;1081.7396;865.31433;482.04474;376.47058;148.87383;63.858128;3.1054518E7;2.381115E7;3.2158242E7;2.1455084E7;8100854.0;7871259.5;9006627.0;7592710.0;1908421.6;1866919.9;2416244.0;1732313.6;1977914.6;2074699.9;2104940.2;1992674.2;4.0
D48_06.bmp;-734.2518;-19647.094;-9427.158;2707.2031;4704.3594;4021.2205;3824.5698;-2209.9617;-4673.177;-1411.965;-1411.965;-4673.177;-2209.9617;3824.5698;4021.2205;4704.3594;2707.2031;-9427.158;-19647.094;-734.2518;56002.89;2448.0488;1269.5776;944.1085;489.6239;369.26917;139.34978;65.56387;3.2174046E7;2.2424192E7;3.1145236E7;2.1465914E7;9730978.0;8354969.0;9467980.0;8584217.0;2551183.0;2026221.0;2646115.0;2052104.6;2113992.2;2040658.8;2066651.6;2033334.0;4.0
D48_07.bmp;-1308.2727;-20044.648;-9311.249;5782.3315;10563.846;4401.8823;-3420.9648;-7279.8057;-2742.6597;2342.7334;2342.7334;-2742.6597;-7279.8057;-3420.9648;4401.8823;10563.846;5782.3315;-9311.249;-20044.648;-1308.2727;54492.71;6068.301;3036.6008;1718.8291;611.58813;368.85593;134.54895;65.744644;3.1836722E7;2.0729282E7;3.3467138E7;2.1434476E7;1.3655962E7;1.1979472E7;1.3474829E7;1.1771246E7;6487464.0;4763753.0;4724057.5;4331953.0;3393315.8;2531412.5;2629548.0;2412324.0;4.0
D48_08.bmp;-1995.3187;-12188.461;-7637.442;-6447.358;-3626.1624;6150.14;11860.26;3068.5833;-3762.6091;-5567.85;-5567.85;-3762.6091;3068.5833;11860.26;6150.14;-3626.1624;-6447.358;-7637.442;-12188.461;-1995.3187;49617.965;2133.6655;1371.4546;1088.8723;542.4999;386.99487;152.34007;62.11619;2.9586242E7;2.4062942E7;3.0361052E7;2.1261946E7;8634778.0;7516069.5;8823501.0;7463687.0;3593604.5;2145837.2;2763223.5;2150605.2;2553566.2;2201220.0;2238744.2;2205233.8;4.0
